央视,#genre#
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
凤凰中文,http://122.224.232.226:8888/udp/233.50.200.191:5140
凤凰中文,http://www.erbao1981.top:8188/udp/239.76.246.135:1234
凤凰中文,http://122.224.232.226:8888/rtp/233.50.200.191:5140
凤凰资讯,http://wouu.net:9977/udp/239.93.1.4:2191
凤凰资讯,http://122.224.232.226:8888/rtp/233.50.200.192:5140
凤凰香港,http://8.137.59.151:3000/laoshu.php?key=66&id=3
凤凰香港,http://203.205.220.174:80/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰卫视,http://8.137.59.151:3000/laoshu.php?key=66&id=1
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
纬来体育,http://8.137.59.151:3000/laoshu.php?key=66&id=47
无线新闻,http://8.137.59.151:3000/laoshu.php?key=66&id=7
三立新闻,http://8.137.59.151:3000/laoshu.php?key=66&id=31
中天新闻,http://8.137.59.151:3000/laoshu.php?key=66&id=21
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8
东森新闻,http://8.137.59.151:3000/laoshu.php?key=66&id=22
东森超视,http://8.137.59.151:3000/laoshu.php?key=66&id=56
momo,http://37.27.111.214:8080/live/3/hls.m3u8
titv,http://37.27.111.214:8080/live/2/hls.m3u8
民视第一台HD,http://37.27.111.214:8080/live/4/hls.m3u8
tv5monde,http://37.27.111.214:8080/live/9/hls.m3u8
电影1,http://37.27.111.214:8080/live/11/hls.m3u8
nickelodeon,http://37.27.111.214:8080/live/12/hls.m3u8
博斯无限,http://37.27.111.214:8080/live/15/hls.m3u8
nickjr,http://37.27.111.214:8080/live/22/hls.m3u8
Tvbs欢乐台HD,http://37.27.111.214:8080/live/24/hls.m3u8
幸福空间,http://37.27.111.214:8080/live/26/hls.m3u8
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
HITS,http://37.27.111.214:8080/live/28/hls.m3u8
CRIME,http://37.27.111.214:8080/live/29/hls.m3u8
CINEMAWORLD,http://37.27.111.214:8080/live/30/hls.m3u8
东森购物,http://37.27.111.214:8080/live/31/hls.m3u8
Bloomberg,http://37.27.111.214:8080/live/34/hls.m3u8
DW,http://37.27.111.214:8080/live/46/hls.m3u8
Global Trekker,http://37.27.111.214:8080/live/53/hls.m3u8
互动英语,http://37.27.111.214:8080/live/54/hls.m3u8
CNBC,http://37.27.111.214:8080/live/102/hls.m3u8
邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
邵氏影院,http://jiaojirentv.top/2020/dy.php?id=4246519
邵氏影院,http://maomao.kandiantv.cn/douyu1.php?id=4246519
贝爷max,http://jiaojirentv.top/2020/dy.php?id=4332
贝爷影厅,http://maomao.kandiantv.cn/douyu1.php?id=252802
贝爷影厅1,http://jiaojirentv.top/2020/dy.php?id=252802
冰冰小剧场,http://maomao.kandiantv.cn/douyu1.php?id=74374
冰冰小剧场,http://jiaojirentv.top/2020/dy.php?id=74374
电视剧轮播,http://jiaojirentv.top/2020/dy.php?id=1584198
港剧经典,http://jiaojirentv.top/2020/dy.php?id=138959
港片经典,http://jiaojirentv.top/2020/dy.php?id=122402
鬼片恐怖,http://maomao.kandiantv.cn/douyu1.php?id=2935323
华语经典,http://maomao.kandiantv.cn/douyu1.php?id=434971
霍格沃茨,http://jiaojirentv.top/2020/dy.php?id=8814650
霍格沃茨,http://maomao.kandiantv.cn/douyu1.php?id=8814650
日漫轮播,http://jiaojirentv.top/2020/dy.php?id=1487654
可乐影院,http://jiaojirentv.top/2020/dy.php?id=20415
漫威剧情,http://maomao.kandiantv.cn/douyu1.php?id=6140589
美景休闲,http://jiaojirentv.top/2020/dy.php?id=1473221
萌小鬼片,http://maomao.kandiantv.cn/douyu1.php?id=3928
欧美大片,http://jiaojirentv.top/2020/dy.php?id=2793084
绍兴影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
神乐影院,http://maomao.kandiantv.cn/douyu1.php?id=122402
事故合集,http://jiaojirentv.top/2020/dy.php?id=117854
星爷影院,http://jiaojirentv.top/2020/dy.php?id=508118
刑侦电视剧,http://jiaojirentv.top/2020/dy.php?id=922564
瑶瑶恐怖㊣版,http://jiaojirentv.top/2020/dy.php?id=2935323
怡寶影院㊣版,http://jiaojirentv.top/2020/dy.php?id=434971
鱼宝恐怖,http://maomao.kandiantv.cn/douyu1.php?id=1165374
小片片说大片,http://huanqiuzhibo.cn/manifest/douyu.php?id=4258555
TSKS韩剧社,http://jiaojirentv.top/2020/dy.php?id=131977
说电影,http://jiaojirentv.top/2020/dy.php?id=752376
爱玩客,http://jiaojirentv.top/2020/dy.php?id=317409
奥雷卡尔克斯,http://jiaojirentv.top/2020/dy.php?id=1224356
海绵宝宝,http://jiaojirentv.top/2020/dy.php?id=1569773
吃米滴虫,http://jiaojirentv.top/2020/dy.php?id=315457
地下交通站[1440x900],http://jiaojirentv.top/2020/dy.php?id=299854
电视剧连播,http://jiaojirentv.top/2020/dy.php?id=338759
动漫,http://jiaojirentv.top/2020/dy.php?id=997925
都市夜魔人,http://jiaojirentv.top/2020/dy.php?id=610972
鬼片专场,http://jiaojirentv.top/2020/dy.php?id=218859

北京综合,#genre#

BRTV北京卫视,http://111.193.238.245:8888/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.100.237:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.102.28:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.102.80:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.103.247:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.104.64:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.105.66:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.109.109:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.109.134:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.109.163:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.109.253:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.111.3:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.96.212:8822/udp/239.3.1.241:8000
BRTV北京卫视,http://114.243.97.51:8822/udp/239.3.1.241:8000
BRTV卡酷少儿,http://111.193.238.245:8888/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.100.237:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.102.28:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.102.80:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.103.247:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.104.64:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.105.66:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.109.109:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.109.134:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.109.163:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.109.253:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.111.3:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.96.212:8822/udp/239.3.1.189:8000
BRTV卡酷少儿,http://114.243.97.51:8822/udp/239.3.1.189:8000
BRTV影视,http://111.193.238.245:8888/udp/239.3.1.158:8000
BRTV影视,http://114.243.100.237:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.102.28:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.102.80:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.103.247:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.104.64:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.105.66:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.109.109:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.109.134:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.109.163:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.109.253:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.111.3:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.96.212:8822/udp/239.3.1.158:8000
BRTV影视,http://114.243.97.51:8822/udp/239.3.1.158:8000
BRTV文艺,http://111.193.238.245:8888/udp/239.3.1.242:8000
BRTV文艺,http://114.243.100.237:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.102.28:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.102.80:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.103.247:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.104.64:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.105.66:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.109.109:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.109.134:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.109.163:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.109.253:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.111.3:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.96.212:8822/udp/239.3.1.242:8000
BRTV文艺,http://114.243.97.51:8822/udp/239.3.1.242:8000
BRTV新闻,http://111.193.238.245:8888/udp/239.3.1.159:8000
BRTV新闻,http://114.243.100.237:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.102.28:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.102.80:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.103.247:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.104.64:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.105.66:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.109.109:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.109.134:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.109.163:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.109.253:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.111.3:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.96.212:8822/udp/239.3.1.159:8000
BRTV新闻,http://114.243.97.51:8822/udp/239.3.1.159:8000
BRTV生活,http://111.193.238.245:8888/udp/239.3.1.117:8000
BRTV生活,http://114.243.100.237:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.102.28:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.102.80:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.103.247:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.104.64:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.105.66:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.109.109:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.109.134:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.109.163:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.109.253:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.111.3:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.96.212:8822/udp/239.3.1.117:8000
BRTV生活,http://114.243.97.51:8822/udp/239.3.1.117:8000
BRTV纪实科教,http://111.193.238.245:8888/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.100.237:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.102.28:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.102.80:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.103.247:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.104.64:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.105.66:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.109.109:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.109.134:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.109.163:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.109.253:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.111.3:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.96.212:8822/udp/239.3.1.115:8000
BRTV纪实科教,http://114.243.97.51:8822/udp/239.3.1.115:8000
BRTV财经,http://111.193.238.245:8888/udp/239.3.1.116:8000
BRTV财经,http://114.243.100.237:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.102.28:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.102.80:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.103.247:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.104.64:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.105.66:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.109.109:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.109.134:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.109.163:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.109.253:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.111.3:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.96.212:8822/udp/239.3.1.116:8000
BRTV财经,http://114.243.97.51:8822/udp/239.3.1.116:8000
BRTV青年,http://111.193.238.245:8888/udp/239.3.1.118:8000
BRTV青年,http://114.243.100.237:8822/udp/239.3.1.118:8000
BRTV青年,http://114.243.102.28:8822/udp/239.3.1.118:8000
BRTV青年,http://114.243.102.80:8822/udp/239.3.1.118:8000
BRTV青年,http://114.243.103.247:8822/udp/239.3.1.118:8000
BRTV青年,http://114.243.104.64:8822/udp/239.3.1.118:8000
BRTV青年,http://114.243.105.66:8822/udp/239.3.1.118:8000
BRTV青年,http://114.243.109.109:8822/udp/239.3.1.118:8000
BRTV青年,http://114.243.109.134:8822/udp/239.3.1.118:8000
BRTV青年,http://114.243.109.163:8822/udp/239.3.1.118:8000
BRTV青年,http://114.243.109.253:8822/udp/239.3.1.118:8000
